City,Beijing,Tianjin,Shijiazhuang,Qinhuangdao,Baoding,Taiyuan,Hohhot,Shenyang,Dalian,Changchun,Harbin,Shanghai,Nanjing,Suzhou,Zhenjiang,Hangzhou,Ningbo,Wenzhou,Hefei,Fuzhou,Xiamen,Nanchang,Jinan,Qingdao,Zhengzhou,Wuhan,Changsha,Guangzhou,Shenzhen,Nanning,Guilin,Haikou,Chongqing,Chengdu,Guiyang,Zunyi,Kunming,Xi’an,Lanzhou,Urumqi,RowSum,Rank
Zhenjiang,0.27083333333333326,0.5083333333333333,0.48750000000000004,0.475,0.4666666666666667,0.5125,0.38749999999999996,0.5333333333333333,0.4083333333333333,0.5416666666666667,0.48124999999999996,0.44375,0.4916666666666667,0.5895833333333333,0.0,0.275,0.33958333333333335,0.33958333333333335,0.41458333333333336,0.2875,0.3416666666666667,0.37083333333333335,0.3583333333333333,0.3416666666666667,0.36666666666666664,0.3833333333333333,0.3333333333333333,0.3416666666666667,0.3458333333333333,0.36875,0.41458333333333336,0.3125,0.5499999999999999,0.36666666666666664,0.38333333333333336,0.45,0.3083333333333333,0.3916666666666666,0.4166666666666667,0.33125,15.73125,37.0
Hangzhou,0.36458333333333337,0.6437499999999999,0.6645833333333333,0.6229166666666666,0.53125,0.7083333333333333,0.54375,0.6479166666666667,0.5416666666666667,0.6270833333333333,0.6208333333333333,0.6229166666666666,0.6458333333333333,0.6625,0.725,0.0,0.5145833333333334,0.4,0.4791666666666667,0.41458333333333336,0.38333333333333336,0.5083333333333333,0.4854166666666667,0.4270833333333333,0.5125,0.4354166666666667,0.4354166666666667,0.4354166666666667,0.43125,0.55625,0.6020833333333333,0.4791666666666667,0.6854166666666666,0.48125,0.39375,0.575,0.43333333333333335,0.41250000000000003,0.5416666666666666,0.39166666666666666,20.587500000000002,15.0
Ningbo,0.38541666666666663,0.5520833333333334,0.5291666666666668,0.50625,0.6229166666666667,0.5375,0.5333333333333333,0.59375,0.49791666666666656,0.53125,0.5125,0.5395833333333333,0.6020833333333333,0.6499999999999999,0.6604166666666667,0.4854166666666666,0.0,0.4625,0.4625,0.3416666666666667,0.4041666666666667,0.4770833333333333,0.4729166666666666,0.36875,0.4708333333333333,0.5270833333333333,0.4229166666666667,0.30833333333333335,0.29583333333333334,0.49374999999999997,0.4979166666666667,0.42916666666666664,0.5604166666666667,0.4604166666666667,0.4458333333333333,0.5229166666666667,0.44583333333333336,0.4979166666666666,0.50625,0.4333333333333333,19.047916666666666,23.0
Wenzhou,0.38541666666666663,0.6458333333333333,0.5687499999999999,0.5895833333333333,0.53125,0.5895833333333333,0.5,0.625,0.48750000000000004,0.59375,0.5541666666666667,0.5645833333333333,0.5895833333333333,0.6604166666666667,0.6604166666666667,0.6,0.5375,0.0,0.4708333333333333,0.3729166666666667,0.3625,0.44583333333333336,0.44166666666666665,0.45208333333333334,0.41875,0.4958333333333334,0.46041666666666664,0.27708333333333335,0.32708333333333334,0.5249999999999999,0.5604166666666667,0.4479166666666667,0.6208333333333333,0.40625,0.41458333333333336,0.5520833333333334,0.425,0.4770833333333333,0.38958333333333334,0.4333333333333333,19.460416666666667,21.0
Hefei,0.36458333333333337,0.6666666666666667,0.58125,0.5479166666666666,0.6541666666666666,0.6666666666666667,0.5499999999999999,0.6291666666666667,0.5041666666666667,0.6395833333333334,0.5375,0.6312500000000001,0.5854166666666667,0.5645833333333333,0.5854166666666667,0.5208333333333333,0.5375,0.5291666666666667,0.0,0.35208333333333336,0.32916666666666666,0.4333333333333334,0.375,0.36875,0.4729166666666667,0.42500000000000004,0.3770833333333333,0.28125,0.29374999999999996,0.55,0.5104166666666666,0.51875,0.5916666666666667,0.3520833333333333,0.40208333333333335,0.47708333333333336,0.4,0.40625000000000006,0.46041666666666664,0.4166666666666667,19.08958333333333,22.0
Fuzhou,0.5,0.7520833333333333,0.6729166666666667,0.6729166666666667,0.6770833333333333,0.7395833333333333,0.6041666666666666,0.7520833333333333,0.59375,0.7270833333333333,0.7145833333333333,0.6666666666666667,0.7125,0.6791666666666667,0.7125,0.5854166666666667,0.6583333333333333,0.6270833333333333,0.6479166666666667,0.0,0.43333333333333335,0.56875,0.56875,0.5270833333333333,0.5541666666666666,0.5604166666666667,0.5770833333333333,0.45208333333333334,0.39375,0.6604166666666667,0.675,0.55,0.69375,0.5208333333333334,0.5375,0.59375,0.4666666666666667,0.5791666666666667,0.5395833333333333,0.45625,23.604166666666664,5.0
Xiamen,0.5104166666666666,0.7104166666666667,0.6520833333333333,0.59375,0.6458333333333333,0.7395833333333333,0.6458333333333333,0.6854166666666667,0.6708333333333334,0.71875,0.7354166666666667,0.6458333333333334,0.6583333333333333,0.6375,0.6583333333333333,0.6166666666666667,0.5958333333333333,0.6375,0.6708333333333334,0.5666666666666667,0.0,0.6104166666666666,0.6229166666666667,0.5354166666666667,0.6270833333333333,0.6187499999999999,0.5333333333333333,0.4770833333333333,0.32708333333333334,0.5645833333333333,0.6854166666666667,0.5291666666666667,0.6625000000000001,0.4666666666666667,0.5666666666666667,0.6020833333333333,0.5333333333333334,0.6937500000000001,0.66875,0.48750000000000004,23.808333333333334,4.0
Nanchang,0.30208333333333326,0.64375,0.5520833333333333,0.5729166666666667,0.5729166666666666,0.6395833333333334,0.47291666666666676,0.5770833333333333,0.5562499999999999,0.5541666666666667,0.5625,0.53125,0.575,0.5958333333333333,0.6291666666666667,0.4916666666666667,0.5229166666666667,0.5541666666666667,0.5666666666666667,0.43125,0.3895833333333334,0.0,0.42500000000000004,0.3729166666666667,0.4375,0.45208333333333334,0.4541666666666667,0.2895833333333333,0.3145833333333333,0.4833333333333333,0.46458333333333335,0.4666666666666667,0.5854166666666667,0.38749999999999996,0.3520833333333334,0.48125,0.3729166666666667,0.4625,0.39791666666666664,0.38333333333333336,18.87708333333333,24.0
Jinan,0.28125,0.575,0.6020833333333333,0.5895833333333333,0.5104166666666666,0.6020833333333333,0.4708333333333333,0.575,0.47916666666666674,0.5416666666666666,0.5625,0.5395833333333333,0.5979166666666667,0.6104166666666667,0.6416666666666667,0.5145833333333333,0.5270833333333333,0.5583333333333333,0.625,0.43125,0.3770833333333333,0.575,0.0,0.45833333333333337,0.46041666666666664,0.47500000000000003,0.46666666666666673,0.31666666666666665,0.33333333333333337,0.4833333333333334,0.44583333333333336,0.46875000000000006,0.675,0.4395833333333333,0.4354166666666667,0.60625,0.43125,0.48541666666666666,0.37916666666666665,0.37083333333333335,19.51875,19.0
Qingdao,0.36250000000000004,0.6583333333333333,0.6333333333333333,0.6208333333333333,0.6541666666666666,0.7291666666666666,0.6229166666666666,0.5874999999999999,0.5874999999999999,0.7020833333333334,0.6625,0.6729166666666666,0.6270833333333333,0.6479166666666667,0.6583333333333333,0.5729166666666667,0.63125,0.5479166666666666,0.63125,0.47291666666666665,0.46458333333333335,0.6270833333333333,0.5416666666666666,0.0,0.5187499999999999,0.41250000000000003,0.4291666666666667,0.35208333333333336,0.32499999999999996,0.5791666666666666,0.5520833333333333,0.51875,0.6541666666666667,0.38333333333333336,0.48541666666666666,0.5187499999999999,0.3875,0.5104166666666666,0.48125,0.45208333333333334,21.477083333333333,11.0
Zhengzhou,0.3833333333333334,0.64375,0.6187499999999999,0.48125000000000007,0.5729166666666667,0.6604166666666667,0.4458333333333334,0.64375,0.475,0.5791666666666666,0.5479166666666666,0.5583333333333333,0.6625000000000001,0.6125,0.6333333333333333,0.48750000000000004,0.5291666666666667,0.58125,0.5270833333333333,0.4458333333333334,0.3729166666666667,0.5625,0.5395833333333333,0.48125000000000007,0.0,0.4854166666666667,0.34791666666666665,0.3770833333333333,0.3729166666666667,0.53125,0.55625,0.4791666666666667,0.6395833333333334,0.39999999999999997,0.42083333333333334,0.48750000000000004,0.3770833333333333,0.4291666666666667,0.42083333333333334,0.30416666666666664,19.675,18.0
Wuhan,0.36458333333333337,0.6208333333333333,0.6,0.5625,0.5625,0.6770833333333334,0.5083333333333333,0.6208333333333333,0.5541666666666667,0.625,0.6041666666666666,0.5229166666666667,0.59375,0.5645833333333333,0.6166666666666667,0.5645833333333333,0.47291666666666665,0.5041666666666667,0.575,0.4395833333333333,0.3812500000000001,0.5479166666666666,0.5249999999999999,0.5874999999999999,0.5145833333333333,0.0,0.39583333333333337,0.2791666666666667,0.26666666666666666,0.5666666666666667,0.5395833333333333,0.4895833333333333,0.5666666666666667,0.33125,0.3479166666666667,0.5083333333333333,0.3645833333333333,0.40208333333333335,0.3541666666666667,0.39375,19.516666666666666,20.0
Changsha,0.3916666666666666,0.6291666666666667,0.6333333333333333,0.6125,0.6541666666666666,0.6854166666666666,0.6354166666666666,0.6125,0.5229166666666667,0.6666666666666667,0.6645833333333333,0.6000000000000001,0.66875,0.6354166666666667,0.6666666666666667,0.5645833333333333,0.5770833333333333,0.5395833333333333,0.6229166666666667,0.4229166666666667,0.4666666666666667,0.5458333333333333,0.5333333333333332,0.5708333333333333,0.6520833333333333,0.6041666666666666,0.0,0.35000000000000003,0.30833333333333335,0.5249999999999999,0.5416666666666666,0.44375000000000003,0.6291666666666667,0.40208333333333335,0.4083333333333334,0.5270833333333333,0.3895833333333334,0.5020833333333333,0.5,0.4354166666666667,21.34166666666667,12.0
Guangzhou,0.48958333333333337,0.7208333333333333,0.6729166666666667,0.6416666666666666,0.65625,0.7270833333333333,0.59375,0.7208333333333333,0.5395833333333333,0.6666666666666667,0.7041666666666666,0.6583333333333333,0.7020833333333334,0.68125,0.6583333333333333,0.5645833333333333,0.6916666666666667,0.7229166666666667,0.71875,0.5479166666666666,0.5229166666666667,0.7104166666666667,0.6833333333333333,0.6479166666666667,0.6229166666666667,0.7208333333333333,0.6499999999999999,0.0,0.36874999999999997,0.6708333333333334,0.6333333333333333,0.51875,0.6625,0.4479166666666667,0.50625,0.6770833333333333,0.45625000000000004,0.6729166666666666,0.4875,0.5166666666666667,24.256249999999998,3.0
Shenzhen,0.5479166666666667,0.6833333333333333,0.6499999999999999,0.6166666666666667,0.6708333333333334,0.725,0.6916666666666667,0.6833333333333333,0.63125,0.6979166666666666,0.7104166666666667,0.7208333333333333,0.65625,0.6770833333333333,0.6541666666666667,0.56875,0.7041666666666666,0.6729166666666666,0.70625,0.60625,0.6729166666666666,0.6854166666666667,0.6666666666666666,0.675,0.6270833333333333,0.7333333333333334,0.6916666666666667,0.6312500000000001,0.0,0.6208333333333333,0.6520833333333333,0.49375,0.6708333333333334,0.5125,0.5770833333333334,0.6520833333333333,0.6,0.5958333333333333,0.6395833333333334,0.6520833333333333,25.325,1.0
Nanning,0.2895833333333333,0.5916666666666667,0.5666666666666667,0.47916666666666663,0.5958333333333332,0.6583333333333333,0.4145833333333333,0.5916666666666667,0.4291666666666667,0.6499999999999999,0.525,0.5687500000000001,0.5729166666666666,0.6104166666666666,0.63125,0.44375,0.5062500000000001,0.4750000000000001,0.44999999999999996,0.33958333333333335,0.4354166666666667,0.5166666666666667,0.5166666666666666,0.4208333333333334,0.46875,0.43333333333333335,0.4750000000000001,0.3291666666666666,0.37916666666666665,0.0,0.5,0.3604166666666667,0.5958333333333333,0.35624999999999996,0.3729166666666667,0.40208333333333335,0.38125,0.39791666666666664,0.39166666666666666,0.41875,18.541666666666664,26.0
Guilin,0.2791666666666667,0.5979166666666667,0.5416666666666666,0.5395833333333333,0.5041666666666667,0.6166666666666667,0.49375,0.54375,0.34375,0.5895833333333333,0.5645833333333333,0.5666666666666667,0.5520833333333333,0.575,0.5854166666666667,0.3979166666666667,0.5020833333333333,0.4395833333333333,0.48958333333333337,0.32499999999999996,0.3145833333333333,0.5354166666666667,0.5541666666666667,0.44791666666666674,0.44375,0.4604166666666667,0.45833333333333337,0.3666666666666667,0.34791666666666665,0.5,0.0,0.3145833333333333,0.6125,0.31875,0.35625000000000007,0.41250000000000003,0.3458333333333333,0.4041666666666667,0.3375,0.3208333333333333,17.9,27.0
Haikou,0.38749999999999996,0.66875,0.6104166666666666,0.6104166666666666,0.5604166666666667,0.6770833333333333,0.46875,0.66875,0.44791666666666663,0.6229166666666667,0.6729166666666666,0.625,0.6458333333333333,0.6875,0.6875,0.5208333333333333,0.5708333333333333,0.5520833333333333,0.48124999999999996,0.44999999999999996,0.4708333333333333,0.5333333333333333,0.53125,0.48124999999999996,0.5208333333333333,0.5104166666666667,0.5562499999999999,0.48124999999999996,0.50625,0.6395833333333333,0.6854166666666667,0.0,0.7354166666666666,0.4791666666666667,0.44375000000000003,0.5,0.4375,0.4791666666666667,0.5416666666666666,0.425,21.574999999999996,10.0
Chongqing,0.30208333333333326,0.42500000000000004,0.375,0.39583333333333337,0.5291666666666667,0.4916666666666667,0.4,0.37916666666666665,0.375,0.4,0.39583333333333337,0.35624999999999996,0.46875,0.4395833333333333,0.45000000000000007,0.31458333333333344,0.4395833333333333,0.37916666666666665,0.4083333333333333,0.30625,0.3374999999999999,0.4145833333333333,0.32499999999999996,0.3458333333333333,0.3604166666666666,0.43333333333333335,0.37083333333333335,0.3375,0.3291666666666666,0.4041666666666667,0.38749999999999996,0.2645833333333334,0.0,0.3145833333333333,0.23750000000000002,0.3875,0.2833333333333333,0.3520833333333333,0.3458333333333333,0.30624999999999997,14.56875,39.0
Chengdu,0.5104166666666667,0.6958333333333333,0.6833333333333333,0.6208333333333333,0.6625000000000001,0.6833333333333333,0.6,0.66875,0.5625,0.6520833333333333,0.6895833333333333,0.5916666666666667,0.6125,0.6333333333333333,0.6333333333333333,0.51875,0.5395833333333333,0.59375,0.6479166666666667,0.47916666666666663,0.5333333333333333,0.6125,0.5604166666666667,0.6166666666666667,0.6000000000000001,0.66875,0.5979166666666667,0.5520833333333333,0.48750000000000004,0.64375,0.68125,0.5208333333333333,0.6854166666666667,0.0,0.53125,0.5979166666666667,0.47708333333333336,0.5791666666666666,0.58125,0.45625000000000004,23.262500000000003,8.0
Guiyang,0.4145833333333334,0.6895833333333333,0.6104166666666666,0.6041666666666666,0.6125,0.6791666666666667,0.5104166666666667,0.7354166666666666,0.5020833333333333,0.65625,0.6354166666666666,0.6375,0.6875,0.6375,0.6166666666666667,0.60625,0.5541666666666667,0.5854166666666667,0.5979166666666667,0.4625,0.43333333333333335,0.6479166666666666,0.5645833333333333,0.5145833333333334,0.5791666666666666,0.6520833333333333,0.5916666666666666,0.49375,0.4229166666666666,0.6270833333333333,0.6437499999999999,0.5562499999999999,0.7625,0.46875,0.0,0.5083333333333333,0.4083333333333333,0.45625,0.40625,0.40625,22.179166666666664,9.0
Zunyi,0.3125,0.5604166666666668,0.6104166666666666,0.5166666666666666,0.5458333333333334,0.6625000000000001,0.4854166666666667,0.5854166666666667,0.42708333333333337,0.5270833333333333,0.53125,0.55,0.53125,0.4666666666666667,0.55,0.42500000000000004,0.4770833333333333,0.44791666666666663,0.5229166666666667,0.40625,0.3979166666666667,0.51875,0.39375000000000004,0.48125000000000007,0.5125,0.4916666666666667,0.47291666666666665,0.32291666666666674,0.34791666666666665,0.5979166666666667,0.5874999999999999,0.5,0.6125,0.40208333333333335,0.4916666666666667,0.0,0.2895833333333333,0.38125000000000003,0.34375,0.38749999999999996,18.675000000000004,25.0
Kunming,0.4375,0.70625,0.64375,0.64375,0.6229166666666667,0.7395833333333334,0.575,0.66875,0.5625,0.6895833333333333,0.6791666666666667,0.6125,0.6833333333333333,0.6500000000000001,0.6916666666666667,0.5666666666666667,0.5541666666666667,0.575,0.6,0.5333333333333333,0.46666666666666656,0.6270833333333333,0.56875,0.6125,0.6229166666666667,0.6354166666666667,0.6104166666666666,0.54375,0.4,0.61875,0.6541666666666667,0.5625,0.7166666666666667,0.5229166666666667,0.5916666666666667,0.7104166666666667,0.0,0.50625,0.625,0.39166666666666666,23.422916666666666,6.0
Xi’an,0.28125,0.6520833333333333,0.6583333333333333,0.5,0.5833333333333334,0.6208333333333333,0.4541666666666667,0.5562499999999999,0.49375,0.5854166666666667,0.5416666666666667,0.5479166666666666,0.6291666666666667,0.6291666666666667,0.6083333333333334,0.5874999999999999,0.5020833333333334,0.5229166666666667,0.59375,0.4208333333333333,0.3062499999999999,0.5375,0.5145833333333334,0.48958333333333337,0.5708333333333333,0.5979166666666667,0.4979166666666667,0.3270833333333334,0.4041666666666667,0.6020833333333333,0.5958333333333333,0.5208333333333333,0.6479166666666667,0.4208333333333334,0.54375,0.6187499999999999,0.49375,0.0,0.39791666666666664,0.33958333333333335,20.395833333333336,16.0
Lanzhou,0.35416666666666663,0.6020833333333333,0.6208333333333333,0.56875,0.58125,0.6208333333333333,0.4770833333333333,0.6229166666666667,0.475,0.6125,0.6375,0.5833333333333333,0.5625,0.5625,0.5833333333333333,0.45833333333333337,0.49375,0.6104166666666666,0.5395833333333333,0.4604166666666667,0.33125000000000004,0.6020833333333333,0.6208333333333333,0.51875,0.5791666666666666,0.6458333333333333,0.5,0.5125,0.3604166666666666,0.6083333333333334,0.6625,0.45833333333333337,0.6541666666666667,0.41874999999999996,0.59375,0.65625,0.375,0.6020833333333333,0.0,0.3729166666666667,21.099999999999998,13.0
Urumqi,0.44791666666666674,0.6187499999999999,0.6354166666666667,0.5729166666666667,0.6708333333333334,0.6666666666666667,0.6083333333333334,0.6791666666666667,0.5520833333333333,0.6604166666666667,0.6208333333333333,0.6729166666666667,0.6020833333333333,0.6583333333333333,0.66875,0.6083333333333334,0.5666666666666667,0.5666666666666667,0.5833333333333333,0.54375,0.5125,0.6166666666666667,0.6291666666666667,0.5479166666666666,0.6958333333333333,0.60625,0.5645833333333333,0.4833333333333333,0.34791666666666665,0.58125,0.6791666666666667,0.575,0.6937500000000001,0.54375,0.59375,0.6125,0.6083333333333334,0.6604166666666667,0.6270833333333333,0.0,23.383333333333333,7.0
